UserId,MovieId,Pred_rating
8,40819,4.051719349125089
8,42007,2.746814442153787
8,43556,3.5
8,43871,2.5081489164351494
8,44004,2.917513804310943
9,1177,4.096805746232358
9,1721,3.049699290717034
9,2125,3.9034503658105204
9,2140,4.052295578467624
9,2391,3.6503396962267076
9,2427,2.5997126156424635
9,2490,3.89844018773548
9,2539,3.201402265384921
9,2857,3.8541698592289917
10,592,3.2
10,1101,2.600346240532994
10,1127,4.100061953757716
10,1210,3.85
10,1220,3.900427319728421
10,1240,4.448989252086127
10,1291,4.350275642822703
10,2406,3.9004092501441456
10,2410,3.250596560930389
10,3019,3.798898507930486
11,50,4.85
11,778,4.05
11,923,3.95
11,1027,3.2981253318950072
11,1408,3.7986954369861614
11,2762,3.9
11,5669,3.901095280382037
11,26614,4.106156033865971
12,253,3.8
12,673,2.799901263654454
12,736,3.5
12,737,2.594519349298585
12,1032,3.0223351147165554
12,2460,3.2389586809771886
12,2668,3.1338004395454306
12,3146,3.013612750583921
12,3176,3.2003239280083506
12,3324,2.253907990720189
12,3770,3.502327879499839
12,3773,2.60321727772448
12,3780,2.0
13,47,3.6993995951248104
13,296,3.6000744214049654
13,527,4.649750027234604
13,587,3.699034399908846
13,919,3.7981378578555387
13,1265,3.2999877440625087
13,2571,3.6994165828686896
13,4886,3.949369380794196
13,4993,4.600158173568429
13,58559,4.550020680062195
13,64614,4.250494456609979
14,2394,3.651233464790969
14,2724,3.906143420225786
14,3114,3.8996552258129116
14,3157,3.4002924244618637
15,371,3.4969017566081297
15,372,2.6993074477753387
15,429,2.753863019596284
15,520,2.949312142603207
15,913,4.698635261497081
15,1100,2.357457467161529
15,1183,3.751346412483047
15,1283,4.30465769408187
15,1289,3.9521716363399966
15,1385,3.1981824878667524
15,1502,2.0
15,1689,3.201257285750807
15,1752,2.8360062739114755
15,1754,3.5942351382635653
15,1792,3.303362473532591
15,1816,2.4961821146700363
15,1836,3.0197588128983255
15,1862,2.3561939976137674
15,1895,2.8920131625397065
15,2025,3.3490683067879212
15,2269,2.7960853408065685
15,2282,3.6507269887139513
15,2334,3.2485967006410092
15,2387,3.1929312500442117
15,2406,3.2972288088903245
15,2413,3.1481475344952226
15,2539,3.5033654504768315
15,2568,1.805869736396742
15,2717,2.7988685042959487
15,2718,3.651444264772613
15,2976,3.6448304529585474
15,3146,2.406514790585487
15,3285,3.000710862338234
15,3316,2.2949010575788207
15,3476,3.753798826220235
15,3484,2.8435447890505317
15,3552,4.198120765692485
15,3577,3.486805939162961
15,3707,2.8312641184313847
15,3728,3.5898647465526983
15,3755,3.253265042846804
15,3968,2.7987155240667336
15,4007,3.75056777433861
15,4019,3.3413612990982533
15,4388,2.1541000669291406
15,4642,4.4160614887349485
15,4823,2.999794315357566
15,4914,4.170973194657256
15,4958,3.2464323127746986
15,4992,2.9342990207808284
15,5000,3.5
15,5110,3.3494294703236105
15,5171,2.299106119352315
15,5291,4.095674952659618
15,5296,2.8709781722573564
15,5299,3.3018615707409085
15,5308,3.1966565070429818
15,5346,4.0
15,5364,3.6007634147326177
15,5620,3.046967599918414
15,5816,3.6015084192153
15,5959,3.476578599568927
15,6037,3.0
15,6059,3.1607761357646997
15,6155,3.6359886567179007
15,6157,2.2002980122777993
15,6188,3.9041751198329067
15,6283,4.098774506266486
15,6287,2.347579307949567
15,6433,4.25010443952158
15,6586,3.002273256437735
15,6754,3.4990689727819744
15,6773,4.35022824445926
15,6879,3.2640929205686477
15,6885,1.0
15,6944,3.0617337223552132
15,7010,4.0
15,7034,3.5822303388869283
15,7173,2.5455993147386877
15,7325,2.402629907202728
15,7346,3.450434529419775
15,7444,2.79566661700009
15,7445,3.4022138274261975
15,7451,3.5550264785408094
15,8264,4.493703258460219
15,8464,3.500979901011363
15,8531,2.9926180904850495
15,8781,3.1985760496612516
15,8917,3.9459363582578435
15,26587,4.257560751748847
15,30812,3.700679050383948
15,30825,3.2059787971304137
15,34150,2.3967824949372694
15,36529,3.6985218035678487
15,37386,2.456956032879088
15,37741,4.149328427065068
15,40583,3.698441263139782
15,40815,3.799152297940038
15,44004,3.297499874919881
15,44555,4.099708973302628
15,44788,4.12893172295798
15,45447,2.8012891150227857
15,45517,3.399545807574092
15,45672,2.6700652397245137
15,45720,3.0989437453917166
15,45722,2.9485635595074373
15,45728,3.55013137395334
15,46970,3.0505190965715587
15,47999,3.7978701682168947
15,48043,3.654400544985085
15,49286,3.3541921181918735
15,50851,3.8423679996044053
15,52604,3.8074068600143804
15,53322,3.04843769177295
15,53464,1.9946777816453216
15,54001,3.5519978516608797
15,54272,3.8002525633902975
15,55247,4.299855136986073
15,55442,4.2140360555911025
15,55830,2.8580374419117387
15,56174,2.9487471414943514
15,56563,3.5
15,56775,3.4124700340482517
15,56782,4.149353770765397
15,57368,3.295439924593482
15,59126,4.002689430490914
15,60074,2.7975077484664883
15,62434,3.2548813367865783
15,64839,4.245097852049381
15,64957,3.749462462191394
15,65802,0.5
15,66203,3.4465020658074086
15,66596,1.5
15,67087,4.184932516039894
15,68324,1.0
15,69436,1.5000000000000002
15,69524,3.681259171197558
15,70862,3.5086772261564882
15,71264,3.9234644278181703
15,71282,3.4879777037780166
15,71462,4.375229889638422
15,71535,3.6480924505021513
15,71838,3.877324782853074
15,76077,3.111196698354888
15,78209,3.0617430043962783
15,78574,3.4073299684643144
15,79185,2.8387923200364886
15,79242,3.4012184005312567
15,80126,3.668970653545528
15,80862,3.2491375318661855
15,81834,4.04579425741246
15,82854,2.172024676579054
15,83827,4.0
15,84374,2.989640823544643
15,86833,3.3778039614149185
15,86882,4.20553714662042
15,86898,3.5
15,86911,2.603151838952373
15,87222,3.791596287676005
15,87485,2.415076675005362
15,87869,2.9552718053065377
15,87930,2.0
15,88125,4.248813687135385
15,89470,3.8005783251104193
15,90870,0.5
15,92420,3.390889684295168
15,93721,4.338289556068353
15,95199,4.0
15,96737,3.288130475001014
15,97913,3.699367041449394
15,97938,3.9014591956483486
15,98122,4.0
15,98154,3.919795095369534
15,98809,3.749323543808793
15,99007,3.5797894770583323
15,99112,2.861354826417101
15,99114,4.1023141870107995
15,100083,2.5
15,100383,3.9241199088365124
15,100581,2.7519050168188817
15,101112,1.9643983786063774
15,101362,3.119818049445745
15,101864,3.1037779437287063
15,102123,3.899866425203308
15,102125,3.4048276452598465
15,102880,1.360503793016565
15,102903,3.3214105075165667
15,103249,2.799961955332955
15,103253,3.0032036347885467
15,103372,2.4438147368728997
15,103810,3.383989324443066
15,104211,2.5
15,104241,2.9999999999999996
15,104272,3.0
15,105504,4.282251855887525
15,106072,3.2874265848668456
15,106782,4.35362421608016
15,106916,3.7519851215113698
15,106920,4.25243098456404
15,107348,3.002521975358901
15,107406,3.4982721108101567
15,107910,4.5
15,108188,2.5000000000000004
15,108190,2.9514144526876533
15,108689,0.5
15,108729,2.621942024619472
15,108932,4.2022990685191335
15,108945,2.602687974021736
15,109187,2.164342577801158
15,109374,4.348378400339068
15,109487,4.599595930948923
15,109673,2.2469466972612984
15,109687,2.5
15,109848,3.19787761058329
15,110102,3.9972159645597753
15,110127,2.5957930177748523
15,110553,2.9118024739313957
15,110730,2.2977087844017348
15,110771,2.0
15,111228,2.5
15,111360,2.5001527958703034
15,111362,3.8024248299237677
15,111364,2.747201405782189
15,111443,3.201922809622269
15,111622,3.5240686769996667
15,111759,3.648025371092806
15,111781,3.414030119828415
15,112138,3.9257237829895164
15,112171,2.6300932069645144
15,112183,4.001151004492534
15,112370,1.7380273813577438
15,112552,4.144725375071179
15,112556,4.20715522853295
15,112623,3.4274461700482113
15,112788,1.5
15,112852,4.451096986942339
15,112940,3.0
15,113345,2.5
15,113348,2.2524322623058133
15,113378,2.9798502767828827
15,113741,3.2493461653314983
15,114180,3.1563798111525796
15,114635,4.0
15,115149,3.3920337216259195
15,115502,3.5
15,115569,3.901305697508187
15,115617,4.002902985972289
15,115713,3.8012162244511845
15,116161,3.5027191765159733
15,116797,3.900867682941658
15,116799,2.9985400689847306
15,116823,3.155247794332301
15,116897,4.762038238594086
15,117176,3.945718661671737
15,117529,3.365326102286909
15,117533,3.50569221436982
15,118696,3.2757177579338057
15,119141,3.1982905801425376
15,119145,3.6906560239262234
15,120466,2.8898668171370803
15,120799,2.9090768717661697
15,121171,3.0
15,121231,3.9073768319973956
15,122882,4.351144639019127
15,122886,3.9546666482839177
15,122890,4.496353969503126
15,122892,4.044464548833535
15,122900,3.6530249578631926
15,122902,2.2897329292454707
15,122904,3.507928495068168
15,122920,3.66201717567579
15,122924,3.2527610409669983
15,127136,2.7492700344923655
15,128360,4.287508536611849
15,129937,2.0
15,130452,4.0
15,130490,3.246672127597275
15,130576,2.0
15,130634,2.5
15,131013,2.357989219090147
15,132046,3.4929618972820005
15,132480,3.0
15,132796,2.585799609474918
15,132961,3.0
15,134130,3.9580094218860498
15,134368,3.496939425161363
15,134393,3.6265582475936213
15,134853,3.797795080817116
15,135133,3.4972315174348774
15,135436,5.0
15,135567,4.5
15,135569,2.5
15,136020,2.835341113670816
15,136562,3.5
15,136864,2.3533323416215066
15,137337,3.505040427238557
15,137857,3.8293682926049173
15,138036,3.829983747666292
15,139385,3.699424357090833
15,139644,3.5069452813626834
15,139757,5.0
15,139855,2.0
15,140110,4.497946938020105
15,140174,3.8738313191214435
15,140267,3.998280966489831
15,140711,3.5000000000000004
15,140928,1.7497071359590943
15,142488,3.873042036114136
15,142507,3.0
15,143385,3.9863694150750444
15,145839,1.0
15,145935,5.0
15,146656,4.293742254900657
15,148626,3.6153785952095245
15,149352,2.9999999999999996
15,149354,3.5000000000000004
15,149406,4.496373630584135
15,152057,0.5
15,152077,4.126461941596239
15,152079,1.5
15,152081,4.123628534086657
15,155820,1.0
15,156607,2.0
15,156609,4.0
15,157200,1.5
15,157296,3.989746252685885
15,157667,1.5
15,158238,4.0
15,158528,3.5
15,159093,2.9999999999999996
15,159690,2.0
15,159755,1.0
15,159858,3.4999999999999996
15,159972,0.5
15,160080,1.0
15,160271,2.5
15,160563,4.0
15,160565,2.0
15,160567,4.0
15,161155,0.5
16,50,4.349924309137223
16,318,4.4
16,527,4.45
16,1961,4.0493838374438536
16,4995,4.349732117117154
16,6016,4.49990320725496
17,260,4.499178729434434
17,482,3.116740637365216
17,714,3.4730717553776795
17,931,4.000623217832981
17,1077,4.498578054621165
17,1218,4.206909050445881
17,1240,4.198248440840218
17,1298,3.7040699362558374
17,1570,2.5
17,1674,4.199890787473623
17,2110,3.3005136248800175
17,2117,3.8021976691239407
17,2159,3.2189598935221784
17,2204,4.0
17,2232,3.8010501050953214
17,2677,3.999112846512782
17,2707,3.746310801924681
17,2726,4.057163246654224
17,3018,3.8992490247425717
17,3267,3.550734248345188
17,4210,3.3329100725739855
17,4552,4.17039436987265
17,4645,4.5
17,4725,4.5
17,4975,3.456064966578487
17,5054,3.5
17,5072,2.311852608874516
17,5105,3.332059718158663
17,5254,3.1510975707671562
17,5266,3.200667729066525
17,5316,3.3993932156197633
17,5388,3.6022039527786656
17,5630,3.6502697129352475
17,5686,3.881665763287032
17,5903,3.7520814141477175
17,5949,3.507159403293985
17,6059,2.808513329625422
17,6140,3.0000000000000004
17,6197,3.173362369428904
17,6214,4.096086366621447
17,6281,3.50028768713313
17,6322,3.259819788340337
17,6323,3.602192150234029
17,6530,3.831654946184446
17,6538,3.6321664074183304
17,6584,2.5
17,6666,4.064344416664625
17,6790,3.689042392128995
17,6975,3.8431901341882937
17,6979,3.7996067415956873
17,7003,2.0
17,7044,3.6005048856626627
17,7068,2.8306437606339045
17,7123,3.510552083570477
17,7163,3.046651714737473
17,7371,3.7384890892076146
17,7445,3.602481708881256
17,7771,4.3270261897020115
17,7827,4.741469101498491
17,7991,4.0
17,8195,2.754548318701247
17,8477,4.179919565218121
17,8644,3.200560637324499
17,8781,3.299210606262799
17,8865,2.9504927548492286
17,8928,3.6649182828454303
17,27604,2.777009875691945
17,27788,3.276293260095804
17,31952,3.237425047397958
17,33004,3.2510875965106907
17,33615,3.406849147087486
17,33683,3.0000000000000004
17,34048,2.699309538231562
18,81,3.6514426528956063
18,85,4.1029088862925525
18,86,3.6953443016039755
18,92,3.6525567810537387
18,640,3.399985480479732
18,748,3.3532698950282884
18,765,2.8595391640069154
18,785,3.6000516302094474
18,818,2.745494641846486
18,849,3.1975884856888643
18,880,2.4543897129500545
19,2,3.300644776284099
19,3,3.6487941945413747
19,23,3.102018304095644
19,48,3.150915280665987
19,64,2.44732692368455
19,110,4.000880444393733
19,122,2.8493075102907652
19,145,3.5512103911895756
19,153,2.7493149972730437
19,160,2.3488341305743865
19,166,3.3350539140212443
19,172,2.5493006533473177
19,179,3.7949445623390665
19,196,2.9007713879144337
19,208,3.1995526691013003
19,209,2.7503824998429187
19,231,3.5495566961416953
19,249,3.5999339224765428
19,261,3.9994466426947515
19,266,3.2509975478363065
19,276,2.700594253622239
19,292,3.3010694214692293
19,293,4.198707626008495
19,316,3.7492871621517336
19,318,4.699849884388035
19,333,3.500175889115286
19,337,3.949303015909362
19,339,3.650059135893659
19,344,3.299869031273508
19,349,4.099552850772056
19,350,3.5512147826724116
19,357,3.9502512835837784
19,364,3.5999653685084376
19,367,3.100865687551107
19,379,3.3519699584552236
19,383,3.050728129675822
19,407,3.0585012038549118
19,423,3.2520089387899898
19,429,2.3799661789756623
19,434,3.350553261097779
19,445,3.1192621232105995
19,450,3.500114562605543
19,451,3.508059171100748
19,454,3.6999911762647857
19,464,3.0075599433108113
19,465,3.1278159039652076
19,468,3.5488376201846785
19,479,3.66784462395367
19,491,3.0976740883148826
19,500,3.3001796046245224
19,504,3.238130889839838
19,509,3.949909742948367
19,513,2.7925733038914866
19,519,2.406461074221304
19,520,3.0007320522221903
19,547,2.7426944565513467
19,580,4.0
19,586,3.3500081382046725
19,588,4.202563799533941
19,595,4.300075940436469
19,597,3.2497190938434293
19,674,2.9506305096880046
19,724,3.3466351395038076
19,891,2.1309271881940273
19,966,4.0
19,982,2.75031005419224
19,1013,3.3445785845144616
19,1022,3.9500332850954907
19,1082,3.902391267215521
19,1088,3.4497268403763313
19,1091,2.601704223247824
19,1126,2.7034647486557732
19,1127,4.100120008479061
19,1320,3.3987416220303976
19,1327,3.3495534955299617
19,1332,3.7538284633420407
19,1334,3.402700836007517
19,1336,4.0
19,1371,3.900258739766551
19,1373,2.399261217977914
19,1377,3.5505968857959624
19,1381,2.5461351559142194
19,1382,3.0
19,1388,3.000626621352461
19,1389,1.752460379816574
20,34,3.944847965713602
20,231,2.4956391913673004
20,367,3.45076378895038
20,497,4.10172788729809
20,500,3.998616107887122
20,597,4.097349887209441
20,1097,3.550627840630666
20,1247,4.0964685494708375
20,1269,4.646923591970207
20,1293,4.04457449237368
20,1580,4.697779050892256
20,2690,4.310630337587749
20,2762,4.300639759914424
20,2908,3.801282860733265
20,3406,4.015127100620548
20,6385,3.9996509332308916
20,38038,3.6807123018351633
20,54259,4.054320266027062
20,59784,4.005733251522543
20,64285,3.333013034035282
21,288,3.7023132969122856
21,379,3.5014250950024466
21,393,1.8790307272697637
21,918,3.550739305218741
21,945,4.299330350404079
21,948,3.654587064695291
21,952,3.5992998486527004
21,1031,3.3011346820705394
21,1088,3.6511938577891607
21,1091,2.9506664439506585
21,1124,3.900590007617073
21,1127,4.099625953102624
21,1135,3.502046790729503
21,1173,3.7571625898077463
21,1206,4.499831830142053
21,1246,4.252316807014261
21,1295,3.250383457552283
21,1298,4.149280536838749
21,1320,3.700599010682461
21,1327,3.3515375256538844
21,1334,3.502830923027149
21,1345,4.002187594931719
21,1346,3.127250561554411
21,1350,3.5491973984885576
21,1370,3.7985911849142826
21,1371,3.9013032795768923
21,1372,3.850398738717613
21,1373,2.6528623332118215
21,1375,3.802135760263136
21,1380,3.7473619989592284
21,1388,3.399027378878804
21,1395,3.556812691002466
21,1427,3.2468329254594916
22,163,3.4479873424265284
22,208,3.398812689095569
22,355,2.347014195730769
22,485,2.6006424407495787
22,586,2.9986588699436734
22,593,4.499532634228465
22,1097,3.7983099342065807
22,1215,3.8996827180315594
22,1263,3.9501156577115566
22,1580,4.150687286111232
22,1693,3.7998460353074335
22,1769,2.641278623392536
22,1917,3.5001856052235105
22,2011,4.250636084352866
22,2288,4.050176527850347
22,2301,4.096915429365649
22,2340,3.0588560467123003
22,2402,2.3514546843893425
22,2459,3.8993674636700764
22,2605,3.3490369079117817
22,2616,2.8489080703552343
22,2617,3.498891082818468
22,2672,3.4991246448539446
22,2712,3.9498043954405504
22,2881,3.2511797666442526
22,2953,2.74610582963316
22,3033,4.002651231542907
22,3082,3.050704471205448
22,3285,3.250756291842038
22,3438,3.0510410358442996
22,3527,3.899352278396093
22,3697,2.996547684814892
22,3826,2.1036763973371784
22,3868,4.252161474593861
22,3977,2.6489489960638446
22,3999,2.2536004249965886
22,4015,2.652118094194437
22,4027,4.09987234888026
22,4239,3.8025718470926977
22,4370,3.7002136452678127
22,5266,3.1537640860051956
22,5400,2.8004510788376873
22,6754,3.3557449281058283
22,31184,4.5
23,1,3.7997795818137834
23,6,4.100626818527598
23,11,3.9990282396588865
23,32,4.599597004362014
23,34,4.049787061893734
23,62,4.000647445644882
23,104,3.850360885931081
23,185,3.2006718657281827
23,300,4.100451114952239
23,306,4.599202037957987
23,307,4.6000514019894565
23,431,3.7993400290601036
23,471,3.7499526674858306
23,535,3.849512869611563
23,586,3.599816432640509
23,588,4.55028764459338
23,589,4.4492082589655695
23,597,3.4000685732281957
23,670,2.5094350902006695
23,909,4.449488987485717
23,910,4.349428339777861
23,920,4.30049033518237
23,924,4.499708137535892
23,965,3.949804510243789
23,1078,3.9030010813330938
23,1080,4.1504259399371035
23,1185,3.951781865330963
23,1199,4.049749999419548
23,1227,4.250942016380544
23,1231,4.300104011823453
23,1232,3.8335726733860422
23,1233,4.49932720845511
23,1240,4.349967870764515
23,1246,4.100541975455705
23,1254,4.499968252994467
23,1256,4.500263005338874
23,1262,4.5503410806085105
23,1263,4.450237151582195
23,1265,4.399809055824821
23,1281,4.299901521076707
23,1291,4.599843845036433
23,1348,4.051635891151007
23,1380,3.699161814109768
23,1391,3.6493351825313396
23,1464,3.199390563673618
23,1527,3.850766592331141
23,1556,1.9502345635728486
23,1873,3.649411017050397
23,1900,3.7579313572005644
23,1949,3.6091834787577586
23,2132,4.649546505428742
23,2174,3.950019534044754
23,2178,3.6293910655239996
23,2324,4.500413228731448
23,2360,3.3934124503195364
23,2394,3.500096164415637
23,2424,3.751129925179362
23,2467,4.400632847392531
23,2502,4.300123021293603
23,2539,3.249931263190917
23,2542,4.749738741488181
23,2571,4.499732126168056
23,2599,4.300284427144036
23,2600,3.49948452374417
23,2617,3.651565355090786
23,2716,4.050148463030863
23,2729,3.599873741637464
23,2746,3.750061219803263
23,2762,4.449154972075605
23,2952,3.51741007827282
23,2959,4.549444104882518
23,2987,4.048696545760448
23,3019,3.698660792795062
23,3267,3.800311053744483
23,3415,5.0
23,3448,3.7511383349310976
23,3510,3.4499891607701647
23,3671,4.101031549171973
23,3730,4.350375949075591
23,3741,4.050893356626836
23,3989,4.138340099844883
23,4008,3.6515244239110234
23,4011,4.650109836845815
23,4148,3.6510228209249282
23,4267,2.9999999999999996
23,4310,2.050494857760917
23,4458,4.5
23,4848,3.850588017374863
23,4878,4.40039314450482
23,4886,4.350332553710259
23,4976,3.0
23,4978,3.3785901029140235
23,5073,4.0
23,5222,3.519118795564202
23,5299,3.5008356787621553
23,5304,2.9049021131313952
23,5377,3.94996926059437
23,5388,3.551318639266543
23,5502,3.800419335524124
23,5881,2.2223020784334753
23,5949,3.7476009004665207
23,5954,3.7510537738606677
23,6008,4.0
23,6197,3.8323840922313672
23,6214,3.998570981194848
23,6323,4.05124325955127
23,6404,3.5
23,6537,3.249119547812654
23,6552,3.9050820522958047
23,6599,3.5
23,6620,4.050149310545254
23,6641,4.258016037817503
23,6796,4.1503487325261785
23,6944,3.1589659091402753
23,6954,4.503915877482851
23,6975,3.7290729738784476
23,7038,3.5
23,7147,4.300927834364977
23,7161,2.642118994749737
23,7323,3.953245958924326
23,7371,3.8059818253705657
23,7569,3.753444887980498
23,7759,1.0
23,8507,3.3824124809406455
23,8656,4.500000000000001
23,8910,3.9003872356969973
23,8966,3.5473229969201063
23,25753,3.5
23,25805,4.501025917508919
23,26729,4.355534566373105
23,27317,3.9077445143467564
23,30793,3.499830149489845
23,31101,4.0
23,32587,4.15036039539974
23,32892,4.0
23,33794,4.44923984598603
23,36517,3.5502180041007603
23,36529,3.7490058357085907
23,37733,3.8498899090618424
23,39869,4.0
23,41863,4.0
23,42004,4.500029409215318
23,42734,3.7452680731284675
23,45447,3.099899061706484
23,45722,4.049512616766599
23,48385,3.7006532931593656
24,36,4.30068928655542
24,81,3.3494819148864163
24,610,3.451880096756233
24,1034,4.052219673626275
24,1161,4.069812479113686
25,78,3.2084435147912664
25,842,2.5008899357593557
25,1354,3.7308744257319515
25,1358,4.399394240689987
25,1409,3.3018786624222707
25,1483,3.2994900746857945
26,1,4.19852771373301
26,47,4.649890950731468
26,50,4.749876614868992
26,153,3.5495454875130132
26,165,3.1493005676037535
26,260,4.099778088762104
26,316,2.853495020086396
26,344,1.950645508852342
26,367,3.3008655197698964
26,377,3.299441241933057
26,380,3.4004831206283126
26,457,3.7970370183485347
26,500,3.298373077144102
26,589,4.699657388191709
26,608,3.8486316570329633
26,648,3.300454390835478
26,733,3.6988991412427943
26,780,3.898282018725187
26,858,4.550424588039305
26,1089,4.649283579658756
26,1196,4.299755279598502
26,1198,4.19948829930263
26,1580,4.098812449546022
26,1653,3.8507814110123535
26,2329,4.3001337141155185
26,2355,3.9957212034743237
26,2858,4.59990700858029
26,3114,4.25020149251403
26,5608,4.154632436096252
26,5952,4.100242412195214
26,7323,4.252300113911125
26,7361,4.648848524160153
26,38038,3.8030275746703106
26,53129,3.87615461277444
26,55280,3.7056032193058965
27,1213,4.249729138273747
27,1610,3.9982465379861196
27,1704,4.7499142098265
27,2356,3.2852165813404066
27,2502,4.100033401247338
28,345,4.197774845115313
28,899,4.145037089768849
28,908,4.3506537000756165
28,909,4.000258137511879
28,933,4.498900991622362
28,1206,3.949496420512541
28,1252,4.500545009864126
28,1674,3.999215283073116
28,2300,4.399293814203371
28,2406,3.248578552966369
29,2571,4.1
29,6365,2.8502431176359138
29,6502,3.6995460964380444
29,6934,2.499026709693582
29,58559,4.55
30,34,4.0494980932884195
30,45,3.601188261837836
30,70,3.3496110065628986
30,1114,3.247179415930522
30,1517,3.2997224431764587
30,1882,2.3020418306922124
30,2023,3.703683059630727
30,2268,4.400678359156114
30,2617,3.6501258883256256
30,2782,3.753137631674414
30,2912,3.750069088397749
30,3038,5.0
30,3082,3.2504324617257025
30,3107,3.7008563591462726
30,3421,4.199706211744342
30,3812,3.296252515361242
30,3897,4.000914034717246
30,4012,2.6777524524577467
30,4014,4.100574520968453
30,4018,3.4021857946372998
30,4022,4.000257400808127
30,4025,3.1003936084877224
30,4088,5.0
30,4122,4.0
30,4146,4.0
30,4226,4.099967036859633
30,4306,4.550795994139938
30,4322,3.5006716253687054
30,4333,2.994107138374576
30,4352,3.8988137753884438
30,4354,4.0
30,4396,3.995338662968268
30,4409,2.5078683836353157
30,4410,4.01647592300583
30,4482,2.070093253638525
30,4487,1.805269792291616
30,4489,3.8002461824616236
30,4491,2.0
30,4496,2.5255369215261614
30,4498,4.0
30,4499,3.9510974871205744
30,4503,2.671795443843884
30,4526,2.378599120543814
30,4528,2.0
30,4564,2.5098855966852973
30,4570,4.24925587635075
30,4573,4.0
30,4700,3.200212251290219
30,4728,2.919669538025642
30,4733,4.0
30,4751,4.0
30,4776,3.6505056636440165
30,4787,3.5854364595645674
30,4803,2.900111794121413
30,4830,3.0000000000000004
30,4832,3.0
30,4835,2.9273892127161227
30,4881,3.9981672288317798
30,4886,4.2511323151868465
30,4889,3.5827522716489293
30,4890,2.8002055652352413
30,4896,4.250056698979627
30,4898,2.8499323966805403
30,4929,2.6306700085491794
30,4932,2.8320843754676197
30,4941,3.2307666272591185
30,4951,2.59276392295857
30,4954,2.4968146873097963
30,4960,4.0
30,4963,4.250422114440496
30,4971,3.2509225510649884
30,4978,3.256215990558257
